month_paid,payment_authority,payment_library,bill_reason,payment_type,number_of_payments,system_paid,real_amount_paid
2018-11,North Somerset,Long Ashton Library,OVERDUE,CANCEL,10,0,0
2018-11,North Somerset,Long Ashton Library,OVERDUE,CASH,120,40,40
2018-11,North Somerset,Long Ashton Library,OVERDUE,FORGIVEN,0,0,0
2018-11,North Somerset,N Som Healthy Living Centre,CHARGE,CANCEL,10,10,0
2018-11,North Somerset,N Som Healthy Living Centre,CHARGE,CASH,20,30,30
2018-11,North Somerset,N Som Healthy Living Centre,GROUP,CASH,0,10,10
2018-11,North Somerset,N Som Healthy Living Centre,HOLDX,CANCEL,0,0,0
2018-11,North Somerset,N Som Healthy Living Centre,LOST,CANCEL,20,80,0
2018-11,North Somerset,N Som Healthy Living Centre,LOST,CASH,0,10,10
2018-11,North Somerset,N Som Healthy Living Centre,LOSTCARD,CASH,0,0,0
2018-11,North Somerset,N Som Healthy Living Centre,LOSTX,FORGIVEN,0,60,0
2018-11,North Somerset,N Som Healthy Living Centre,OVERDUE,CANCEL,30,70,0
2018-11,North Somerset,N Som Healthy Living Centre,OVERDUE,CASH,70,50,50
2018-11,North Somerset,N Som Healthy Living Centre,OVERDUE,FORGIVEN,10,0,0
2018-11,North Somerset,N Som Healthy Living Centre,OVERDUEX,CANCEL,0,0,0
2018-11,North Somerset,N Som Healthy Living Centre,SALENOVAT,CASH,0,0,0
2018-11,North Somerset,N Som Healthy Living Centre,SALENOVAT,FORGIVEN,0,0,0
2018-11,North Somerset,Nailsea Library,CHARGE,CANCEL,10,10,0
2018-11,North Somerset,Nailsea Library,CHARGE,CASH,210,310,310
2018-11,North Somerset,Nailsea Library,CHARGE,FORGIVEN,0,0,0
2018-11,North Somerset,Nailsea Library,CREDIT,CASH,0,0,0
2018-11,North Somerset,Nailsea Library,GROUP,CASH,0,10,10
2018-11,North Somerset,Nailsea Library,GROUP,FORGIVEN,0,10,0
2018-11,North Somerset,Nailsea Library,HOLD,CASH,0,0,0
2018-11,North Somerset,Nailsea Library,LOST,AUTOREFUND,0,0,0
2018-11,North Somerset,Nailsea Library,LOST,CANCEL,20,60,0
2018-11,North Somerset,Nailsea Library,LOST,CASH,0,10,10
2018-11,North Somerset,Nailsea Library,OVERDUE,CANCEL,80,60,0
2018-11,North Somerset,Nailsea Library,OVERDUE,CASH,490,310,310
2018-11,North Somerset,Nailsea Library,OVERDUE,FORGIVEN,60,80,0
2018-11,North Somerset,Nailsea Library,SALEVAT,CASH,0,0,0
2018-11,North Somerset,North Somerset Mobile,CHARGE,CASH,0,0,0
2018-11,North Somerset,North Somerset Mobile,GROUP,CASH,0,10,10
2018-11,North Somerset,North Somerset Mobile,LOST,CANCEL,0,10,0
2018-11,North Somerset,North Somerset Mobile,OVERDUE,CANCEL,10,10,0
2018-11,North Somerset,North Somerset Mobile,SALENOVAT,CANCEL,0,0,0
2018-11,North Somerset,North Somerset Reserve,LOST,CANCEL,0,10,0
2018-11,North Somerset,Oldmixon Library Access Point,CHARGE,CASH,0,0,0
2018-11,North Somerset,Oldmixon Library Access Point,OVERDUE,CASH,0,0,0
2018-11,North Somerset,Pill Library,CHARGE,CASH,10,10,10
2018-11,North Somerset,Pill Library,LOST,CANCEL,10,20,0
2018-11,North Somerset,Pill Library,OVERDUE,CANCEL,10,0,0
2018-11,North Somerset,Pill Library,OVERDUE,CASH,70,20,20
2018-11,North Somerset,Portishead Library,CHARGE,CANCEL,0,0,0
2018-11,North Somerset,Portishead Library,CHARGE,CASH,200,280,280
2018-11,North Somerset,Portishead Library,CHARGE,FORGIVEN,0,0,0
2018-11,North Somerset,Portishead Library,CHARGEX,CASH,0,0,0
2018-11,North Somerset,Portishead Library,CREDIT,CASH,0,0,0
2018-11,North Somerset,Portishead Library,GROUP,CASH,10,60,60
2018-11,North Somerset,Portishead Library,HOLD,CASH,0,0,0
2018-11,North Somerset,Portishead Library,LOST,AUTOREFUND,0,10,10
2018-11,North Somerset,Portishead Library,LOST,CANCEL,40,220,0
2018-11,North Somerset,Portishead Library,LOST,CASH,10,30,30
2018-11,North Somerset,Portishead Library,LOSTCARD,CASH,0,0,0
2018-11,North Somerset,Portishead Library,OVERDUE,CANCEL,30,30,0
2018-11,North Somerset,Portishead Library,OVERDUE,CASH,500,300,300
2018-11,North Somerset,Portishead Library,OVERDUE,CREDITACCT,0,0,0
2018-11,North Somerset,Portishead Library,OVERDUE,FORGIVEN,50,60,0
2018-11,North Somerset,Portishead Library,OVERDUEX,CANCEL,0,0,0
2018-11,North Somerset,Portishead Library,SALENOVAT,CANCEL,0,0,0
2018-11,North Somerset,Portishead Library,SALENOVAT,CASH,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,CHARGE,CANCEL,10,20,0
2018-11,North Somerset,Weston-super-Mare Library,CHARGE,CASH,190,280,280
2018-11,North Somerset,Weston-super-Mare Library,CHARGE,FORGIVEN,10,10,0
2018-11,North Somerset,Weston-super-Mare Library,CREDIT,CASH,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,DAMAGE,CASH,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,GROUP,CASH,0,20,20
2018-11,North Somerset,Weston-super-Mare Library,HOLDX,CANCEL,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,HOLDX,FORGIVEN,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,LOST,CANCEL,60,280,0
2018-11,North Somerset,Weston-super-Mare Library,LOST,CASH,10,50,50
2018-11,North Somerset,Weston-super-Mare Library,LOST,FORGIVEN,0,10,0
2018-11,North Somerset,Weston-super-Mare Library,LOSTCARD,CANCEL,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,LOSTCARD,CASH,10,10,10
2018-11,North Somerset,Weston-super-Mare Library,LOSTX,CANCEL,0,20,0
2018-11,North Somerset,Weston-super-Mare Library,LOSTX,CASH,0,60,60
2018-11,North Somerset,Weston-super-Mare Library,OVERDUE,CANCEL,100,90,0
2018-11,North Somerset,Weston-super-Mare Library,OVERDUE,CASH,440,370,370
2018-11,North Somerset,Weston-super-Mare Library,OVERDUE,CREDITACCT,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,OVERDUE,FORGIVEN,20,140,0
2018-11,North Somerset,Weston-super-Mare Library,OVERDUEX,CANCEL,10,20,0
2018-11,North Somerset,Weston-super-Mare Library,SALENOVAT,CANCEL,10,10,0
2018-11,North Somerset,Weston-super-Mare Library,SALENOVAT,CASH,0,0,0
2018-11,North Somerset,Weston-super-Mare Library,SALENOVAT,FORGIVEN,0,0,0
2018-11,North Somerset,Winscombe Library,CHARGE,CANCEL,0,0,0
2018-11,North Somerset,Winscombe Library,CHARGE,CASH,60,80,80
2018-11,North Somerset,Winscombe Library,GROUP,CANCEL,0,10,0
2018-11,North Somerset,Winscombe Library,GROUP,CASH,0,10,10
2018-11,North Somerset,Winscombe Library,LOST,CANCEL,0,0,0
2018-11,North Somerset,Winscombe Library,OVERDUE,CANCEL,10,10,0
2018-11,North Somerset,Winscombe Library,OVERDUE,CASH,140,70,70
2018-11,North Somerset,Winscombe Library,OVERDUE,FORGIVEN,0,0,0
2018-11,North Somerset,Worle Library,CHARGE,CANCEL,0,0,0
2018-11,North Somerset,Worle Library,CHARGE,CASH,60,80,80
2018-11,North Somerset,Worle Library,GROUP,CASH,0,10,10
2018-11,North Somerset,Worle Library,GROUP,FORGIVEN,0,10,0
2018-11,North Somerset,Worle Library,LOST,CANCEL,20,90,0
2018-11,North Somerset,Worle Library,OVERDUE,CANCEL,20,50,0
2018-11,North Somerset,Worle Library,OVERDUE,CASH,80,50,50
2018-11,North Somerset,Worle Library,OVERDUE,FORGIVEN,10,0,0
2018-11,North Somerset,Yatton Library,CHARGE,CANCEL,0,10,0
2018-11,North Somerset,Yatton Library,CHARGE,CASH,60,70,70
2018-11,North Somerset,Yatton Library,CHARGE,FORGIVEN,0,0,0
2018-11,North Somerset,Yatton Library,GROUP,CASH,10,30,30
2018-11,North Somerset,Yatton Library,LOST,AUTOREFUND,0,10,10
2018-11,North Somerset,Yatton Library,LOST,CANCEL,20,120,0
2018-11,North Somerset,Yatton Library,LOST,CASH,0,10,10
2018-11,North Somerset,Yatton Library,LOSTCARD,CASH,0,0,0
2018-11,North Somerset,Yatton Library,OVERDUE,CANCEL,30,50,0
2018-11,North Somerset,Yatton Library,OVERDUE,CASH,230,130,130
2018-11,North Somerset,Yatton Library,OVERDUE,FORGIVEN,0,10,0
2018-11,Poole,Branksome Library,CHARGE,CASH,10,20,20
2018-11,Poole,Branksome Library,CHARGE,FORGIVEN,0,0,0
2018-11,Poole,Branksome Library,HOLD,CANCEL,0,0,0
2018-11,Poole,Branksome Library,HOLD,CASH,50,50,50
2018-11,Poole,Branksome Library,HOLD,FORGIVEN,10,10,0
2018-11,Poole,Branksome Library,LOST,CANCEL,0,10,0
2018-11,Poole,Branksome Library,LOSTCARD,CASH,0,0,0
2018-11,Poole,Branksome Library,OVERDUE,CASH,90,110,110
2018-11,Poole,Branksome Library,OVERDUE,FORGIVEN,0,20,0
2018-11,Poole,Branksome Library,OVERDUEX,CANCEL,0,0,0
2018-11,Poole,Branksome Library,OVERDUEX,FORGIVEN,0,0,0
2018-11,Poole,Broadstone Library,CHARGE,CANCEL,0,0,0
2018-11,Poole,Broadstone Library,CHARGE,CASH,110,190,190
2018-11,Poole,Broadstone Library,CHARGE,FORGIVEN,0,0,0
2018-11,Poole,Broadstone Library,CHARGE,VOUCH,0,10,10
2018-11,Poole,Broadstone Library,HOLD,CANCEL,0,0,0
2018-11,Poole,Broadstone Library,HOLD,CASH,140,130,130
2018-11,Poole,Broadstone Library,HOLD,FORGIVEN,0,0,0
2018-11,Poole,Broadstone Library,LOST,CANCEL,0,40,0
2018-11,Poole,Broadstone Library,LOSTCARD,CASH,0,0,0
2018-11,Poole,Broadstone Library,OVERDUE,CANCEL,10,20,0
2018-11,Poole,Broadstone Library,OVERDUE,CASH,270,330,330
2018-11,Poole,Broadstone Library,OVERDUE,FORGIVEN,40,50,0
2018-11,Poole,Broadstone Library,OVERDUEX,CANCEL,0,0,0
2018-11,Poole,Broadstone Library,OVERDUEX,CASH,0,10,10
2018-11,Poole,Canford Cliffs Library,CHARGE,CANCEL,0,0,0
2018-11,Poole,Canford Cliffs Library,CHARGE,CASH,30,60,60
2018-11,Poole,Canford Cliffs Library,CHARGE,FORGIVEN,0,0,0
2018-11,Poole,Canford Cliffs Library,HOLD,CASH,140,140,140
2018-11,Poole,Canford Cliffs Library,HOLD,FORGIVEN,0,0,0
2018-11,Poole,Canford Cliffs Library,OVERDUE,CASH,130,110,110
2018-11,Poole,Canford Cliffs Library,OVERDUE,FORGIVEN,0,10,0
2018-11,Poole,Canford Heath Library,CHARGE,CANCEL,0,0,0
2018-11,Poole,Canford Heath Library,CHARGE,CASH,20,30,30
2018-11,Poole,Canford Heath Library,CHARGE,VOUCH,0,0,0
2018-11,Poole,Canford Heath Library,HOLD,CASH,30,30,30
2018-11,Poole,Canford Heath Library,OVERDUE,CANCEL,20,30,0
2018-11,Poole,Canford Heath Library,OVERDUE,CASH,50,40,40
2018-11,Poole,Canford Heath Library,OVERDUE,FORGIVEN,0,0,0
2018-11,Poole,Creekmoor Library,CHARGE,CANCEL,0,0,0
2018-11,Poole,Creekmoor Library,CHARGE,CASH,10,10,10
2018-11,Poole,Creekmoor Library,HOLD,CANCEL,0,0,0
2018-11,Poole,Creekmoor Library,HOLD,CASH,30,30,30
2018-11,Poole,Creekmoor Library,LOST,CANCEL,10,20,0
2018-11,Poole,Creekmoor Library,OVERDUE,CANCEL,10,10,0
2018-11,Poole,Creekmoor Library,OVERDUE,CASH,50,30,30
2018-11,Poole,Creekmoor Library,OVERDUE,FORGIVEN,10,0,0
2018-11,Poole,Hamworthy Library,CHARGE,CASH,10,20,20
2018-11,Poole,Hamworthy Library,HOLD,CASH,20,20,20
2018-11,Poole,Hamworthy Library,LOSTCARD,CASH,0,0,0
2018-11,Poole,Hamworthy Library,OVERDUE,CANCEL,0,10,0
2018-11,Poole,Hamworthy Library,OVERDUE,CASH,80,110,110
2018-11,Poole,Hamworthy Library,OVERDUE,FORGIVEN,10,30,0
2018-11,Poole,Hamworthy Library,OVERDUEX,CASH,10,10,10
2018-11,Poole,Oakdale Library,CHARGE,CASH,30,50,50
2018-11,Poole,Oakdale Library,HOLD,CASH,50,50,50
2018-11,Poole,Oakdale Library,OVERDUE,CASH,50,40,40
2018-11,Poole,Oakdale Library,OVERDUE,FORGIVEN,0,10,0
2018-11,Poole,Parkstone Library,CHARGE,CANCEL,0,10,0
2018-11,Poole,Parkstone Library,CHARGE,CASH,30,40,40
2018-11,Poole,Parkstone Library,CHARGE,FORGIVEN,0,0,0
2018-11,Poole,Parkstone Library,HOLD,CANCEL,10,10,0
2018-11,Poole,Parkstone Library,HOLD,CASH,60,60,60
2018-11,Poole,Parkstone Library,HOLD,FORGIVEN,10,10,0
2018-11,Poole,Parkstone Library,LOST,CASH,0,0,0
2018-11,Poole,Parkstone Library,OVERDUE,CANCEL,20,130,0
2018-11,Poole,Parkstone Library,OVERDUE,CASH,50,50,50
2018-11,Poole,Parkstone Library,OVERDUE,FORGIVEN,10,20,0
2018-11,Poole,Parkstone Library,OVERDUEX,CANCEL,0,0,0
2018-11,Poole,Poole Central Library,CHARGE,CASH,160,250,250
2018-11,Poole,Poole Central Library,CHARGE,FORGIVEN,30,40,0
2018-11,Poole,Poole Central Library,HOLD,CASH,210,200,200
2018-11,Poole,Poole Central Library,HOLD,FORGIVEN,0,0,0
2018-11,Poole,Poole Central Library,ILL,CASH,0,10,10
2018-11,Poole,Poole Central Library,LOST,CANCEL,0,30,0
2018-11,Poole,Poole Central Library,LOST,CASH,0,10,10
2018-11,Poole,Poole Central Library,LOST,FORGIVEN,0,0,0
2018-11,Poole,Poole Central Library,OVERDUE,CASH,410,640,640
2018-11,Poole,Poole Central Library,OVERDUE,FORGIVEN,70,240,0
2018-11,Poole,Poole Central Library,OVERDUEX,CASH,0,10,10
2018-11,Poole,Poole Central Library,OVERDUEX,FORGIVEN,0,10,0
2018-11,Poole,Poole Customer Services,OVERDUE,FORGIVEN,0,0,0
2018-11,Poole,Rossmore Library,CHARGE,CASH,20,30,30
2018-11,Poole,Rossmore Library,CHARGE,FORGIVEN,0,0,0
2018-11,Poole,Rossmore Library,HOLD,CANCEL,0,0,0
2018-11,Poole,Rossmore Library,HOLD,CASH,30,30,30
2018-11,Poole,Rossmore Library,HOLD,FORGIVEN,0,0,0
2018-11,Poole,Rossmore Library,OVERDUE,CANCEL,0,0,0
2018-11,Poole,Rossmore Library,OVERDUE,CASH,50,70,70
2018-11,Poole,Rossmore Library,OVERDUE,FORGIVEN,20,40,0
2018-11,Poole,Rossmore Library,OVERDUEX,CASH,10,30,30
2018-11,Poole,Rossmore Library,SALENOVAT,CASH,0,0,0
2018-11,Somerset,Bishops Lydeard Library,CHARGE,CASH,10,20,20
2018-11,Somerset,Bishops Lydeard Library,GROUP,CASH,0,10,10
2018-11,Somerset,Bishops Lydeard Library,HOLD,CASH,20,20,20
2018-11,Somerset,Bishops Lydeard Library,HOLDX,CANCEL,0,0,0
2018-11,Somerset,Bishops Lydeard Library,LOST,CANCEL,20,80,0
2018-11,Somerset,Bishops Lydeard Library,LOST,CASH,0,0,0
2018-11,Somerset,Bishops Lydeard Library,LOSTCARD,CASH,0,0,0
2018-11,Somerset,Bishops Lydeard Library,OVERDUE,CANCEL,0,0,0
2018-11,Somerset,Bishops Lydeard Library,OVERDUE,CASH,10,20,20
2018-11,Somerset,Bishops Lydeard Library,OVERDUE,FORGIVEN,0,10,0
2018-11,Somerset,Bishops Lydeard Library,OVERDUEX,CANCEL,0,0,0
2018-11,Somerset,Bridgwater Library,CHARGE,CASH,90,190,190
2018-11,Somerset,Bridgwater Library,CHARGE,FORGIVEN,10,10,0
2018-11,Somerset,Bridgwater Library,GROUP,CASH,0,10,10
2018-11,Somerset,Bridgwater Library,HOLD,CANCEL,0,0,0
2018-11,Somerset,Bridgwater Library,HOLD,CASH,140,140,140
2018-11,Somerset,Bridgwater Library,HOLD,DEBITCARD,0,0,0
2018-11,Somerset,Bridgwater Library,HOLD,FORGIVEN,0,0,0
2018-11,Somerset,Bridgwater Library,LOST,CANCEL,50,210,0
2018-11,Somerset,Bridgwater Library,LOST,CASH,10,50,50
2018-11,Somerset,Bridgwater Library,LOST,DEBITCARD,10,40,40
2018-11,Somerset,Bridgwater Library,LOST,FORGIVEN,0,0,0
2018-11,Somerset,Bridgwater Library,LOSTCARD,CASH,10,20,20
2018-11,Somerset,Bridgwater Library,LOSTX,CANCEL,0,10,0
2018-11,Somerset,Bridgwater Library,LOSTX,FORGIVEN,0,10,0
2018-11,Somerset,Bridgwater Library,OVERDUE,CANCEL,10,10,0
2018-11,Somerset,Bridgwater Library,OVERDUE,CASH,350,250,250
2018-11,Somerset,Bridgwater Library,OVERDUE,DEBITCARD,80,80,80
2018-11,Somerset,Bridgwater Library,OVERDUE,FORGIVEN,20,30,0
2018-11,Somerset,Bridgwater Library,OVERDUEX,CANCEL,0,10,0
2018-11,Somerset,Bridgwater Library,OVERDUEX,FORGIVEN,0,10,0
2018-11,Somerset,Bridgwater Library,SALEVAT,CASH,0,0,0
2018-11,Somerset,Bruton Library,CHARGE,CANCEL,0,0,0
2018-11,Somerset,Bruton Library,CHARGE,CASH,0,10,10
2018-11,Somerset,Bruton Library,GROUP,CASH,0,10,10
2018-11,Somerset,Bruton Library,HOLD,CASH,30,30,30
2018-11,Somerset,Bruton Library,LOST,CANCEL,0,0,0
2018-11,Somerset,Bruton Library,LOST,CASH,0,0,0
2018-11,Somerset,Bruton Library,OVERDUE,CANCEL,0,0,0
2018-11,Somerset,Bruton Library,OVERDUE,CASH,30,30,30
2018-11,Somerset,Bruton Library,OVERDUE,FORGIVEN,10,0,0
2018-11,Somerset,Bruton Library,OVERDUEX,CASH,0,0,0
2018-11,Somerset,Burnham Library,CHARGE,CANCEL,0,10,0
2018-11,Somerset,Burnham Library,CHARGE,CASH,110,240,240
2018-11,Somerset,Burnham Library,CHARGE,CREDITCARD,0,10,10
2018-11,Somerset,Burnham Library,CHARGE,DEBITCARD,0,10,10
2018-11,Somerset,Burnham Library,CHARGE,FORGIVEN,10,10,0
2018-11,Somerset,Burnham Library,CREDIT,CANCEL,0,0,0
2018-11,Somerset,Burnham Library,DAMAGE,CASH,0,10,10
2018-11,Somerset,Burnham Library,GROUP,CASH,0,30,30
